Country,Year,Status,Life expectancy,Population,Alcohol,Polio, HIV/AIDS
Malta,2012,Developed,81.0,419455.0,7.67,99.0,0.1
Malta,2011,Developed,87.0,416268.0,6.91,96.0,0.1
Malta,2010,Developed,83.0,41458.0,7.91,76.0,0.1
Malta,2009,Developed,82.0,412477.0,7.38,73.0,0.1
Malta,2008,Developed,80.0,49379.0,7.14,72.0,0.1
Malta,2007,Developed,79.6,46724.0,7.45,76.0,0.1
Malta,2006,Developed,79.3,4538.0,8.84,83.0,0.1
Malta,2005,Developed,79.0,43834.0,6.41,94.0,0.1
Malta,2004,Developed,78.7,41268.0,6.53,89.0,0.1
Malta,2003,Developed,78.5,398582.0,6.7,94.0,0.1
Malta,2002,Developed,78.2,395969.0,5.73,95.0,0.1
Malta,2001,Developed,77.8,39328.0,5.62,95.0,0.1
Malta,2000,Developed,77.5,3987.0,5.59,94.0,0.1
Mauritania,2014,Developing,63.0,46392.0,0.01,84.0,0.9
Mauritania,2013,Developing,62.7,394617.0,0.01,8.0,1.1
Mauritania,2012,Developing,62.5,383239.0,0.01,8.0,1.2
Mauritania,2011,Developing,62.2,3717672.0,0.01,73.0,1.2
Mauritania,2010,Developing,62.0,369543.0,0.01,52.0,1.2
Mauritania,2009,Developing,61.7,356288.0,0.01,63.0,1.2
Mauritania,2008,Developing,61.4,347541.0,0.02,73.0,1.3
Mauritania,2007,Developing,61.2,3312665.0,0.02,75.0,1.3
Mauritania,2006,Developing,69.0,322653.0,0.01,68.0,1.3
Mauritania,2005,Developing,66.0,31372.0,0.01,71.0,1.3
Mauritania,2004,Developing,64.0,342823.0,0.01,68.0,1.3
Mauritania,2003,Developing,63.0,2957117.0,0.01,75.0,1.3
Mauritania,2002,Developing,62.0,2873228.0,0.02,91.0,1.2
Mauritania,2001,Developing,61.0,279729.0,0.01,75.0,1.2
Mauritania,2000,Developing,60.0,279359.0,0.03,58.0,1.1
Mauritius,2014,Developing,74.2,126934.0,0.01,98.0,0.1
Mauritius,2013,Developing,74.1,1258653.0,0.01,98.0,0.1
Mauritius,2012,Developing,73.9,1255882.0,0.01,98.0,0.1
Mauritius,2011,Developing,73.6,125244.0,3.03,98.0,0.1
Mauritius,2010,Developing,73.3,1254.0,2.95,99.0,0.2
Mauritius,2009,Developing,72.8,1247429.0,2.83,99.0,0.1
Mauritius,2008,Developing,72.7,1244121.0,2.49,99.0,0.1
Mauritius,2007,Developing,72.9,123963.0,3.24,96.0,0.1
Mauritius,2006,Developing,71.8,1233996.0,3.73,98.0,0.1
Mauritius,2005,Developing,72.1,1228254.0,3.94,97.0,0.1
Mauritius,2004,Developing,71.9,12213.0,4.16,98.0,0.1
Mauritius,2003,Developing,71.5,121337.0,4.08,99.0,0.1
Mauritius,2002,Developing,71.5,124621.0,4.14,88.0,0.1
Mauritius,2001,Developing,71.5,1196287.0,4.38,93.0,0.1
Mauritius,2000,Developing,71.0,1186873.0,4.6,88.0,0.1
Mexico,2014,Developing,76.6,1242216.0,5.26,87.0,0.1
Mexico,2013,Developing,76.6,122535969.0,5.23,83.0,0.1
Mexico,2012,Developing,76.3,1282837.0,5.29,99.0,0.1
Mexico,2011,Developing,76.1,119917.0,5.3,97.0,0.1
Mexico,2010,Developing,75.6,117318941.0,5.21,95.0,0.1
Mexico,2009,Developing,75.7,11555228.0,5.27,95.0,0.1
Mexico,2008,Developing,75.6,11366189.0,5.36,96.0,0.1
Mexico,2007,Developing,76.0,111836346.0,5.35,98.0,0.1
Mexico,2006,Developing,75.8,1192378.0,5.11,98.0,0.1
Mexico,2005,Developing,75.3,18472228.0,4.93,98.0,0.1
Mexico,2004,Developing,75.4,16995583.0,4.9,98.0,0.1
Mexico,2003,Developing,75.0,1564453.0,4.88,98.0,0.1
Mexico,2002,Developing,75.0,1435568.0,4.77,98.0,0.1
Mexico,2001,Developing,75.0,136768.0,4.86,97.0,0.1
Mexico,2000,Developing,74.8,11719673.0,4.99,97.0,0.1
Mongolia,2014,Developing,68.4,2923896.0,0.01,99.0,0.1
Mongolia,2013,Developing,68.1,286917.0,0.01,98.0,0.1
Mongolia,2012,Developing,67.8,2814226.0,0.01,99.0,0.1
Mongolia,2011,Developing,67.3,2761516.0,0.01,99.0,0.1
Mongolia,2010,Developing,66.3,271265.0,5.8,96.0,0.1
Mongolia,2009,Developing,66.9,2668289.0,4.61,96.0,0.1
Mongolia,2008,Developing,67.4,2628131.0,4.26,95.0,0.1
Mongolia,2007,Developing,65.9,259167.0,3.79,99.0,0.1
Mongolia,2006,Developing,65.0,255812.0,2.91,98.0,0.1
Mongolia,2005,Developing,64.5,2526446.0,2.75,99.0,0.1
Mongolia,2004,Developing,64.0,2496832.0,1.75,99.0,0.1
Mongolia,2003,Developing,64.0,2469286.0,1.31,98.0,0.1
Mongolia,2002,Developing,63.8,2443659.0,2.43,98.0,0.1
Mongolia,2001,Developing,63.2,2419776.0,2.87,95.0,0.1
Mongolia,2000,Developing,62.8,2397436.0,2.79,94.0,0.1
Montenegro,2014,Developing,75.9,62181.0,0.01,91.0,0.1
Montenegro,2013,Developing,75.8,62127.0,0.01,94.0,0.1
Montenegro,2012,Developing,75.6,6261.0,0.01,94.0,0.1
Montenegro,2011,Developing,75.4,6279.0,6.56,95.0,0.1
Montenegro,2010,Developing,75.3,619428.0,6.56,93.0,0.1
Montenegro,2009,Developing,75.0,618294.0,6.45,91.0,0.1
Montenegro,2008,Developing,74.6,616969.0,6.17,95.0,0.1
Montenegro,2007,Developing,74.2,615875.0,4.98,92.0,0.1
Montenegro,2006,Developing,73.8,61525.0,5.38,9.0,0.1
Morocco,2014,Developing,74.1,3431882.0,0.43,99.0,0.1
Morocco,2013,Developing,73.9,33824769.0,0.45,99.0,0.1
Morocco,2012,Developing,73.6,33333789.0,0.55,99.0,0.1
Morocco,2011,Developing,73.3,32858823.0,0.54,98.0,0.1
Morocco,2010,Developing,72.8,3249639.0,0.56,99.0,0.1
Morocco,2009,Developing,72.3,31989897.0,0.62,99.0,0.1
Morocco,2008,Developing,71.8,31596855.0,0.51,99.0,0.1
Morocco,2007,Developing,71.4,31225881.0,0.56,95.0,0.1
Morocco,2006,Developing,71.0,3869346.0,0.58,97.0,0.1
Morocco,2005,Developing,77.0,35217.0,0.47,98.0,0.1
Morocco,2004,Developing,72.0,3179285.0,0.56,97.0,0.1
Morocco,2003,Developing,69.9,29843937.0,0.58,91.0,0.1
Morocco,2002,Developing,69.5,29512368.0,0.46,94.0,0.1
Morocco,2001,Developing,69.0,29181832.0,0.46,93.0,0.1
Morocco,2000,Developing,68.6,28849621.0,0.45,95.0,0.1
Mozambique,2014,Developing,56.7,27212382.0,0.01,79.0,4.1
Mozambique,2013,Developing,55.3,26434372.0,1.16,78.0,5.1
Mozambique,2012,Developing,54.8,2567666.0,1.19,73.0,6.9
Mozambique,2011,Developing,54.3,249395.0,0.94,73.0,9.6
Mozambique,2010,Developing,54.0,2422145.0,0.96,73.0,10.8
Mozambique,2009,Developing,53.8,2352463.0,1.18,74.0,11.3
Mozambique,2008,Developing,53.2,22846758.0,1.48,74.0,12.6
Mozambique,2007,Developing,52.1,22188387.0,1.03,75.0,14.1
Mozambique,2006,Developing,51.2,21547463.0,1.2,73.0,16.3
Mozambique,2005,Developing,58.0,29237.0,1.23,71.0,16.2
Mozambique,2004,Developing,54.0,231275.0,1.54,69.0,15.9
Mozambique,2003,Developing,51.0,19716598.0,1.68,67.0,15.3
Mozambique,2002,Developing,49.8,19139658.0,2.16,76.0,14.5
Mozambique,2001,Developing,49.5,18588758.0,2.09,72.0,13.4
Mozambique,2000,Developing,49.0,1867687.0,1.14,69.0,12.2
Myanmar,2014,Developing,66.4,51924182.0,0.01,88.0,0.3
Myanmar,2013,Developing,66.2,51448196.0,0.7,76.0,0.4
Myanmar,2012,Developing,65.9,5986514.0,0.55,87.0,0.5
Myanmar,2011,Developing,65.6,555331.0,0.33,9.0,0.5
Myanmar,2010,Developing,65.4,5155896.0,0.3,9.0,0.5
Myanmar,2009,Developing,65.2,49869.0,0.28,9.0,0.6
Myanmar,2008,Developing,59.2,49479752.0,0.3,85.0,0.6
Myanmar,2007,Developing,64.5,49171586.0,0.26,84.0,0.6
Myanmar,2006,Developing,64.2,48846474.0,0.28,82.0,0.6
Myanmar,2005,Developing,63.9,48482614.0,0.28,86.0,0.5
Myanmar,2004,Developing,63.5,487377.0,0.44,92.0,0.5
Myanmar,2003,Developing,63.2,47624894.0,0.4,86.0,0.5
Myanmar,2002,Developing,62.8,471422.0,0.41,84.0,0.4
Myanmar,2001,Developing,62.5,46627994.0,0.38,77.0,0.4
Myanmar,2000,Developing,62.1,4695462.0,0.35,88.0,0.4
Namibia,2014,Developing,65.9,237992.0,0.01,88.0,2.2
Namibia,2013,Developing,66.1,231652.0,0.01,89.0,2.5
Namibia,2012,Developing,65.8,2263934.0,0.01,84.0,3.7
Namibia,2011,Developing,64.3,2215621.0,7.84,85.0,4.7
Namibia,2010,Developing,63.0,217317.0,7.58,83.0,6.2
Namibia,2009,Developing,62.4,21374.0,7.99,83.0,8.7
Namibia,2008,Developing,61.7,216375.0,6.28,83.0,11.7
Namibia,2007,Developing,60.0,279915.0,5.12,81.0,15.2
Namibia,2006,Developing,57.0,255734.0,4.94,74.0,19.2
Namibia,2005,Developing,55.1,232196.0,4.89,86.0,22.1
Namibia,2004,Developing,54.7,29228.0,4.8,81.0,24.0
Namibia,2003,Developing,55.0,1986535.0,5.28,82.0,24.7
Namibia,2002,Developing,55.7,1962147.0,5.09,78.0,24.6
Namibia,2001,Developing,56.5,1933596.0,5.09,79.0,23.9
Namibia,2000,Developing,57.4,1899257.0,5.73,8.0,22.8
Nepal,2014,Developing,69.6,28323241.0,0.01,92.0,0.1
Nepal,2013,Developing,69.3,2798531.0,0.27,92.0,0.1
Nepal,2012,Developing,68.9,27649925.0,0.26,9.0,0.2
Nepal,2011,Developing,68.4,27327147.0,0.27,92.0,0.2
Nepal,2010,Developing,68.0,2723137.0,0.24,83.0,0.2
Nepal,2009,Developing,67.5,2674113.0,0.22,93.0,0.2
Nepal,2008,Developing,67.0,26475859.0,0.21,82.0,0.2
Nepal,2007,Developing,66.6,26214847.0,0.2,82.0,0.2
Nepal,2006,Developing,66.0,2594618.0,0.2,91.0,0.2
Nepal,2005,Developing,65.4,2564287.0,0.2,78.0,0.2
Nepal,2004,Developing,64.7,2539449.0,0.21,8.0,0.2
Nepal,2003,Developing,64.3,2495623.0,0.2,76.0,0.1
Nepal,2002,Developing,63.1,24566342.0,0.19,72.0,0.1
Nepal,2001,Developing,63.2,24161777.0,0.09,73.0,0.1
Nepal,2000,Developing,62.5,2374911.0,0.08,74.0,0.1
Netherlands,2014,Developed,81.7,168658.0,0.01,96.0,0.1
Netherlands,2013,Developed,81.4,1684432.0,8.68,97.0,0.1
Netherlands,2012,Developed,81.1,16754962.0,9.05,97.0,0.1
Netherlands,2011,Developed,81.1,1669374.0,8.96,97.0,0.1
Netherlands,2010,Developed,88.0,16615394.0,9.33,97.0,0.1
Netherlands,2009,Developed,86.0,1653388.0,9.23,97.0,0.1
Netherlands,2008,Developed,83.0,16445593.0,9.62,97.0,0.1
Netherlands,2007,Developed,82.0,16381696.0,9.53,97.0,0.1
Netherlands,2006,Developed,79.8,1634611.0,9.79,96.0,0.1
Netherlands,2005,Developed,79.4,16319868.0,9.69,96.0,0.1
Netherlands,2004,Developed,79.2,16281779.0,9.56,98.0,0.1
Netherlands,2003,Developed,78.7,1622532.0,9.56,98.0,0.1
Netherlands,2002,Developed,78.4,16148929.0,9.68,97.0,0.1
Netherlands,2001,Developed,78.3,164618.0,9.95,97.0,0.1
Netherlands,2000,Developed,78.1,15925513.0,10.06,97.0,0.1
Nicaragua,2014,Developing,74.5,613997.0,3.55,99.0,0.1
Nicaragua,2013,Developing,73.9,5945747.0,3.58,99.0,0.1
Nicaragua,2012,Developing,73.9,587718.0,3.63,99.0,0.1
Nicaragua,2011,Developing,74.5,58782.0,3.39,99.0,0.1
Nicaragua,2010,Developing,73.2,5737723.0,3.38,99.0,0.1
Nicaragua,2009,Developing,73.2,5666581.0,3.36,99.0,0.2
Nicaragua,2008,Developing,72.5,559456.0,3.64,97.0,0.2
Nicaragua,2007,Developing,72.5,552216.0,3.83,93.0,0.2
Nicaragua,2006,Developing,73.0,545211.0,3.69,88.0,0.3
Nicaragua,2005,Developing,71.2,5379328.0,3.7,87.0,0.3
Nicaragua,2004,Developing,71.0,53973.0,3.81,8.0,0.3
Nicaragua,2003,Developing,76.0,524879.0,3.77,86.0,0.3
Nicaragua,2002,Developing,75.0,5171734.0,3.5,85.0,0.4
Nicaragua,2001,Developing,73.0,5175.0,3.51,89.0,0.4
Nicaragua,2000,Developing,73.0,526796.0,3.61,85.0,0.4
Niger,2014,Developing,61.4,19148219.0,0.01,67.0,0.5
Niger,2013,Developing,69.0,18426372.0,0.01,56.0,0.6
Niger,2012,Developing,63.0,17731634.0,0.01,71.0,0.7
Niger,2011,Developing,59.4,1764636.0,0.15,4.0,0.7
Niger,2010,Developing,58.2,16425578.0,0.12,75.0,0.9
Niger,2009,Developing,57.1,15813913.0,0.11,71.0,1.1
Niger,2008,Developing,56.0,15228525.0,0.12,68.0,1.3
Niger,2007,Developing,55.2,14668338.0,0.1,57.0,1.4
Niger,2006,Developing,54.5,1413264.0,0.11,52.0,1.5
Niger,2005,Developing,53.7,13618449.0,0.11,46.0,1.6
Niger,2004,Developing,52.9,1312712.0,0.11,45.0,1.6
Niger,2003,Developing,52.1,1265687.0,0.1,44.0,1.6
Niger,2002,Developing,51.4,12262.0,0.1,43.0,1.6
Niger,2001,Developing,56.0,11771976.0,0.11,42.0,1.6
Niger,2000,Developing,50.0,11352973.0,0.1,41.0,1.5
Nigeria,2014,Developing,53.6,1764652.0,0.01,49.0,3.9
Nigeria,2013,Developing,53.2,17182933.0,8.3,46.0,3.9
Nigeria,2012,Developing,52.7,167297284.0,8.54,42.0,4.4
Nigeria,2011,Developing,52.3,16287776.0,8.75,48.0,4.7
Nigeria,2010,Developing,52.0,158578261.0,8.9,54.0,4.8
Nigeria,2009,Developing,51.6,15442181.0,9.05,66.0,4.9
Nigeria,2008,Developing,59.0,1534739.0,9.3,6.0,5.0
Nigeria,2007,Developing,55.0,14641724.0,9.55,54.0,5.2
Nigeria,2006,Developing,49.8,14261494.0,9.66,46.0,5.3
Nigeria,2005,Developing,49.2,138939478.0,9.71,45.0,5.4
Nigeria,2004,Developing,48.5,135393616.0,9.76,43.0,5.4
Nigeria,2003,Developing,48.1,131972533.0,9.75,42.0,5.4
Nigeria,2002,Developing,47.7,12866671.0,9.61,4.0,5.3
Nigeria,2001,Developing,47.4,125463434.0,9.58,36.0,5.1
Nigeria,2000,Developing,47.1,1223529.0,9.23,31.0,4.9
Norway,2015,Developed,81.8,518867.0,5.97,95.0,0.1
Norway,2014,Developed,81.6,5137232.0,6.06,93.0,0.1
Norway,2013,Developed,81.5,579623.0,6.21,94.0,0.1
Norway,2012,Developed,81.3,518573.0,6.21,95.0,0.1
Norway,2011,Developed,81.1,495388.0,6.53,94.0,0.1
Norway,2010,Developed,81.0,4889252.0,6.59,93.0,0.1
Norway,2009,Developed,89.0,4828726.0,6.68,94.0,0.1
Norway,2008,Developed,86.0,4768212.0,6.75,94.0,0.1
Norway,2007,Developed,85.0,479153.0,6.6,93.0,0.1
Norway,2006,Developed,84.0,466677.0,6.47,94.0,0.1
Norway,2005,Developed,81.0,4623291.0,6.37,91.0,0.1
Norway,2004,Developed,79.8,459191.0,6.22,92.0,0.1
Norway,2003,Developed,79.4,4564855.0,6.04,92.0,0.1
Norway,2002,Developed,78.9,4538159.0,5.89,93.0,0.1
Norway,2001,Developed,78.8,4513751.0,5.49,91.0,0.1
Norway,2000,Developed,78.5,449967.0,5.67,91.0,0.1
Pakistan,2014,Developing,66.2,185546257.0,0.01,72.0,0.1
Pakistan,2013,Developing,66.0,181712595.0,0.04,72.0,0.1
Pakistan,2012,Developing,65.7,177911533.0,0.04,72.0,0.1
Pakistan,2011,Developing,65.5,174184265.0,0.04,75.0,0.1
Pakistan,2010,Developing,65.1,1756182.0,0.04,82.0,0.1
Pakistan,2009,Developing,64.8,1674958.0,0.03,7.0,0.1
Pakistan,2008,Developing,64.6,16364463.0,0.03,7.0,0.1
Pakistan,2007,Developing,64.4,16332974.0,0.03,75.0,0.1
Pakistan,2006,Developing,64.2,15793993.0,0.03,77.0,0.1
Pakistan,2005,Developing,62.9,15399667.0,0.04,78.0,0.1
Pakistan,2004,Developing,63.7,15783.0,0.01,65.0,0.1
Pakistan,2003,Developing,63.5,1477341.0,0.01,69.0,0.1
Pakistan,2002,Developing,63.2,144654143.0,0.01,71.0,0.1
Pakistan,2001,Developing,63.0,14161437.0,0.01,68.0,0.1
Pakistan,2000,Developing,62.8,138523285.0,0.02,65.0,0.1
Panama,2014,Developing,77.6,393986.0,6.74,8.0,0.1
Panama,2013,Developing,77.5,3838462.0,6.89,81.0,0.1
Panama,2012,Developing,77.2,3772938.0,6.95,87.0,0.1
Panama,2011,Developing,77.3,377782.0,6.9,91.0,0.1
Panama,2010,Developing,76.5,3643222.0,6.94,95.0,0.1
Panama,2009,Developing,76.8,3579385.0,6.87,85.0,0.1
Panama,2008,Developing,76.5,3516268.0,6.74,86.0,0.1
Panama,2007,Developing,76.4,345387.0,6.16,84.0,0.2
Panama,2006,Developing,76.2,339195.0,5.72,98.0,0.1
Panama,2005,Developing,75.8,333465.0,5.53,88.0,0.1
Panama,2004,Developing,75.8,3269541.0,5.69,92.0,0.2
Panama,2003,Developing,75.5,329174.0,5.52,95.0,0.1
Panama,2002,Developing,75.7,3149265.0,5.52,99.0,0.2
Panama,2001,Developing,75.5,389684.0,5.43,95.0,0.1
Panama,2000,Developing,75.7,33347.0,5.58,99.0,0.2
Papua New Guinea,2014,Developing,62.7,7755785.0,0.01,64.0,0.7
Papua New Guinea,2013,Developing,62.4,7592865.0,0.01,8.0,0.8
Papua New Guinea,2012,Developing,62.2,743836.0,0.01,81.0,1.0
Papua New Guinea,2011,Developing,62.0,7269348.0,0.88,69.0,1.0
Papua New Guinea,2010,Developing,61.8,718239.0,0.79,72.0,1.1
Papua New Guinea,2009,Developing,61.6,6947447.0,0.82,79.0,1.1
Papua New Guinea,2008,Developing,61.4,6787187.0,0.81,76.0,1.3
Papua New Guinea,2007,Developing,61.1,6627922.0,0.71,72.0,1.4
Papua New Guinea,2006,Developing,68.0,647272.0,0.64,67.0,1.5
Papua New Guinea,2005,Developing,64.0,631479.0,0.84,61.0,1.5
Papua New Guinea,2004,Developing,59.9,6161517.0,0.58,59.0,1.5
Papua New Guinea,2003,Developing,59.6,61724.0,0.59,62.0,1.4
Papua New Guinea,2002,Developing,59.3,5862316.0,0.61,54.0,1.4
Papua New Guinea,2001,Developing,59.1,5716152.0,0.68,52.0,1.3
Papua New Guinea,2000,Developing,58.9,5572222.0,0.73,51.0,1.1
Paraguay,2014,Developing,73.9,6552584.0,0.01,83.0,0.2
Paraguay,2013,Developing,73.8,646574.0,5.03,8.0,0.2
Paraguay,2012,Developing,73.6,6379219.0,5.36,83.0,0.1
Paraguay,2011,Developing,73.4,6293783.0,5.79,84.0,0.1
Paraguay,2010,Developing,73.2,629877.0,5.65,85.0,0.1
Paraguay,2009,Developing,73.0,6127837.0,5.39,81.0,0.1
Paraguay,2008,Developing,72.7,647117.0,6.14,85.0,0.1
Paraguay,2007,Developing,72.5,5966159.0,5.61,95.0,0.1
Paraguay,2006,Developing,72.3,5882796.0,5.61,98.0,0.2
Paraguay,2005,Developing,72.1,5795494.0,6.38,96.0,0.2
Paraguay,2004,Developing,71.9,57374.0,6.2,92.0,0.2
Paraguay,2003,Developing,71.7,56795.0,6.64,86.0,0.1
Paraguay,2002,Developing,71.5,558611.0,5.66,87.0,0.1
Paraguay,2001,Developing,71.2,546624.0,6.66,9.0,0.1
Paraguay,2000,Developing,79.0,5327.0,6.78,86.0,0.1
Peru,2014,Developing,75.3,3973354.0,0.01,78.0,0.1
Peru,2013,Developing,75.3,3565716.0,5.38,71.0,0.1
Peru,2012,Developing,74.9,3158966.0,5.14,94.0,0.1
Peru,2011,Developing,74.5,29759989.0,4.83,91.0,0.2
Peru,2010,Developing,73.7,29373646.0,4.72,92.0,0.2
Peru,2009,Developing,73.8,29157.0,4.69,92.0,0.3
Peru,2008,Developing,73.9,2864198.0,4.85,93.0,0.3
Peru,2007,Developing,74.0,28292724.0,4.29,93.0,0.3
Peru,2006,Developing,74.2,27949944.0,4.22,94.0,0.4
Peru,2005,Developing,72.8,276141.0,4.44,66.0,0.4
Peru,2004,Developing,72.2,27273194.0,4.27,81.0,0.4
Peru,2003,Developing,72.1,26937738.0,4.5,95.0,0.4
Peru,2002,Developing,72.6,2661467.0,4.03,95.0,0.4
Peru,2001,Developing,72.4,26261363.0,4.22,9.0,0.5
Peru,2000,Developing,71.4,25914879.0,4.59,93.0,0.5
Philippines,2014,Developing,68.4,112249.0,4.52,77.0,0.1
Philippines,2013,Developing,68.1,9848132.0,4.61,84.0,0.1
Philippines,2012,Developing,68.1,96866642.0,5.02,88.0,0.1
Philippines,2011,Developing,68.0,9527794.0,4.96,87.0,0.1
Philippines,2010,Developing,67.9,93726624.0,4.85,78.0,0.1
Philippines,2009,Developing,68.0,9222879.0,4.42,86.0,0.1
Philippines,2008,Developing,67.5,9751864.0,4.21,91.0,0.1
Philippines,2007,Developing,67.5,8929349.0,4.19,87.0,0.1
Philippines,2006,Developing,67.3,8789419.0,4.08,88.0,0.1
Philippines,2005,Developing,67.0,86274237.0,4.22,9.0,0.1
Philippines,2004,Developing,67.3,84678493.0,4.45,85.0,0.1
Philippines,2003,Developing,67.2,8331954.0,4.44,85.0,0.1
Philippines,2002,Developing,66.8,813526.0,4.42,77.0,0.1
Philippines,2001,Developing,66.8,79665315.0,4.54,76.0,0.1
Philippines,2000,Developing,66.8,77991569.0,4.73,74.0,0.1
Poland,2014,Developed,77.3,3811735.0,10.71,94.0,0.1
Poland,2013,Developed,77.1,384196.0,11.63,95.0,0.1
Poland,2012,Developed,76.8,3863164.0,10.81,95.0,0.1
Poland,2011,Developed,76.7,3863255.0,10.93,96.0,0.1
Poland,2010,Developed,76.3,3842794.0,10.59,96.0,0.1
Poland,2009,Developed,75.7,3815163.0,10.7,96.0,0.1
Poland,2008,Developed,75.5,38125759.0,11.4,96.0,0.1
Poland,2007,Developed,75.3,381256.0,10.9,99.0,0.1
Poland,2006,Developed,75.2,38141267.0,10.4,99.0,0.1
Poland,2005,Developed,75.0,38165445.0,9.5,99.0,0.1
Poland,2004,Developed,74.9,38182222.0,9.19,99.0,0.1
Poland,2003,Developed,74.7,382457.0,9.06,98.0,0.1
Poland,2002,Developed,74.5,3823364.0,8.02,98.0,0.1
Poland,2001,Developed,74.2,3824876.0,7.74,98.0,0.1
Poland,2000,Developed,73.7,38258629.0,8.4,98.0,0.1
Portugal,2014,Developed,89.0,14162.0,9.88,98.0,0.1
Portugal,2013,Developed,86.0,1457295.0,10.0,98.0,0.1
Portugal,2012,Developed,83.0,1514844.0,11.96,98.0,0.1
Portugal,2011,Developed,82.0,155756.0,11.92,97.0,0.1
Portugal,2010,Developed,79.6,15731.0,12.25,97.0,0.1
Portugal,2009,Developed,79.3,1568247.0,12.03,96.0,0.1
Portugal,2008,Developed,79.0,1558177.0,12.35,97.0,0.1
Portugal,2007,Developed,78.7,1542964.0,12.57,96.0,0.1
Portugal,2006,Developed,78.5,1522288.0,13.11,97.0,0.1
Portugal,2005,Developed,77.7,15333.0,13.33,93.0,0.1
Portugal,2004,Developed,78.0,1483861.0,13.45,95.0,0.1
Portugal,2003,Developed,77.3,1458821.0,14.21,96.0,0.1
Portugal,2002,Developed,77.2,1419631.0,12.0,96.0,0.1
Portugal,2001,Developed,76.9,1362722.0,12.22,96.0,0.1
Portugal,2000,Developed,76.6,1289898.0,11.89,96.0,0.1
Romania,2014,Developed,74.8,1998979.0,0.01,94.0,0.1
Romania,2013,Developed,74.6,19983693.0,9.59,88.0,0.1
Romania,2012,Developed,74.4,25835.0,9.58,92.0,0.1
Romania,2011,Developed,74.3,2147528.0,9.1,89.0,0.1
Romania,2010,Developed,73.4,2246871.0,9.0,94.0,0.1
Romania,2009,Developed,73.1,2367487.0,10.4,95.0,0.1
Romania,2008,Developed,73.1,2537875.0,11.9,95.0,0.1
Romania,2007,Developed,72.9,2882982.0,10.6,96.0,0.1
Romania,2006,Developed,72.5,2119376.0,8.51,97.0,0.1
Romania,2005,Developed,71.9,21319685.0,7.68,97.0,0.1
Romania,2004,Developed,71.7,21451748.0,9.82,97.0,0.1
Romania,2003,Developed,71.1,21574326.0,8.78,97.0,0.1
Romania,2002,Developed,77.0,2173496.0,9.62,98.0,0.1
Romania,2001,Developed,78.0,2213197.0,9.78,99.0,0.1
Romania,2000,Developed,77.0,22442971.0,10.16,99.0,0.1
Russian Federation,2014,Developing,73.0,143819666.0,10.12,97.0,0.1
Russian Federation,2013,Developing,70.0,14356911.0,10.58,98.0,0.2
Russian Federation,2012,Developing,69.6,14321676.0,10.99,98.0,0.3
Russian Federation,2011,Developing,69.4,14296868.0,11.04,97.0,0.3
Russian Federation,2010,Developing,68.4,142849449.0,11.05,98.0,0.2
Russian Federation,2009,Developing,68.2,142785342.0,11.21,98.0,0.3
Russian Federation,2008,Developing,67.5,14274235.0,12.04,98.0,0.3
Russian Federation,2007,Developing,67.3,1428588.0,12.19,98.0,0.3
Russian Federation,2006,Developing,66.4,14349528.0,11.79,98.0,0.3
Russian Federation,2005,Developing,65.0,143518523.0,11.57,98.0,0.3
Russian Federation,2004,Developing,64.9,1446754.0,11.5,98.0,0.3
Russian Federation,2003,Developing,64.6,144648257.0,11.32,97.0,0.4
Russian Federation,2002,Developing,64.8,1453646.0,10.87,97.0,0.3
Russian Federation,2001,Developing,65.1,14597683.0,10.47,97.0,0.3
Russian Federation,2000,Developing,65.0,146596557.0,10.18,97.0,0.2
Rwanda,2014,Developing,65.7,11345357.0,0.01,98.0,0.4
Rwanda,2013,Developing,65.2,1165151.0,0.01,98.0,0.5
Rwanda,2012,Developing,64.6,1788853.0,0.01,98.0,0.7
Rwanda,2011,Developing,63.8,151671.0,8.34,93.0,1.3
Rwanda,2010,Developing,62.8,1246842.0,7.92,93.0,2.3
Rwanda,2009,Developing,61.0,9977446.0,7.11,93.0,2.8
Rwanda,2008,Developing,68.0,978169.0,6.39,97.0,3.7
Rwanda,2007,Developing,59.6,944742.0,6.78,98.0,5.0
Rwanda,2006,Developing,57.6,92658.0,6.88,99.0,6.2
Rwanda,2005,Developing,55.3,8991735.0,7.01,95.0,7.1
Rwanda,2004,Developing,53.4,8818438.0,6.75,89.0,7.7
Rwanda,2003,Developing,52.0,868346.0,6.66,96.0,8.1
Rwanda,2002,Developing,57.0,853625.0,7.82,85.0,8.0
Rwanda,2001,Developing,48.6,832946.0,5.72,76.0,8.1
Rwanda,2000,Developing,48.3,82573.0,7.13,9.0,8.5
Samoa,2014,Developing,73.8,19229.0,0.01,58.0,0.1
Samoa,2013,Developing,73.6,19757.0,0.01,62.0,0.1
Samoa,2012,Developing,73.2,189194.0,0.01,62.0,0.1
Samoa,2011,Developing,73.0,187665.0,2.15,6.0,0.1
Samoa,2010,Developing,72.6,18625.0,3.01,57.0,0.1
Samoa,2009,Developing,76.0,184826.0,2.88,45.0,0.1
Samoa,2008,Developing,72.5,183526.0,3.97,54.0,0.1
Samoa,2007,Developing,72.2,182286.0,3.85,49.0,0.1
Samoa,2006,Developing,72.0,18194.0,3.52,37.0,0.1
Samoa,2005,Developing,71.6,179929.0,3.63,55.0,0.1
Samoa,2004,Developing,71.4,178781.0,3.62,26.0,0.1
